review_id,review_text,sentiment_label,sentiment_category
REV_00304,Incredible electric acceleration instant torque and regenerative braking works flawlessly.,2,Positive
REV_00897,Steering feels dead vague centering and excessive body roll when cornering at speed.,0,Negative
REV_01049,Fuel mileage is around 14 kmpl which is standard for a 1.2 liter petrol engine.,1,Neutral
REV_00881,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_00572,Styling is conventional blend in with traffic neither striking nor ugly.,1,Neutral
REV_00624,Steering feels dead vague centering and excessive body roll when cornering at speed.,0,Negative
REV_01145,The dashboard plastics are decent neither too premium nor terribly cheap.,1,Neutral
REV_01031,Braking bite is acceptable pedal feel is progressive under normal city driving.,1,Neutral
REV_01146,Disastrous mileage barely gives 8 kmpl in city traffic company claims are completely false.,0,Negative
REV_00263,Servicing cost was as quoted in the user manual no surprise charges but nothing special.,1,Neutral
REV_00611,Infotainment has basic features bluetooth works fine but screen brightness is average.,1,Neutral
REV_00298,Spacious cabin excellent legroom and the ventilated leather seats are fantastic.,2,Positive
REV_00990,Worst customer service experience dealership kept car for five days without diagnosing error.,0,Negative
REV_00415,Infotainment screen is responsive Apple CarPlay connects seamlessly and audio is crisp.,2,Positive
REV_00151,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_00946,Dealership delivered car on time with flawless customer support and transparent pricing.,2,Positive
REV_00473,Styling is conventional blend in with traffic neither striking nor ugly.,1,Neutral
REV_00953,Braking bite is acceptable pedal feel is progressive under normal city driving.,1,Neutral
REV_00988,Incredible electric acceleration instant torque and regenerative braking works flawlessly.,2,Positive
REV_00779,Servicing cost was as quoted in the user manual no surprise charges but nothing special.,1,Neutral
REV_00641,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_01190,Infotainment has basic features bluetooth works fine but screen brightness is average.,1,Neutral
REV_01143,Extremely harsh ride every road imperfection sends vibrations directly into the cabin spine.,0,Negative
REV_00551,Servicing cost was as quoted in the user manual no surprise charges but nothing special.,1,Neutral
REV_00640,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00936,Terrible lag in the AMT gearbox jerky gear shifts and constant hesitation when overtaking.,0,Negative
REV_00929,Braking bite is acceptable pedal feel is progressive under normal city driving.,1,Neutral
REV_00489,Disastrous mileage barely gives 8 kmpl in city traffic company claims are completely false.,0,Negative
REV_00820,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_00711,Steering feels dead vague centering and excessive body roll when cornering at speed.,0,Negative
REV_01081,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_00148,Best car in the compact SUV segment superb ground clearance and commanding road presence.,2,Positive
REV_00147,Steering feels dead vague centering and excessive body roll when cornering at speed.,0,Negative
REV_01175,The dashboard plastics are decent neither too premium nor terribly cheap.,1,Neutral
REV_00963,Extremely harsh ride every road imperfection sends vibrations directly into the cabin spine.,0,Negative
REV_00346,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00403,Dealership delivered car on time with flawless customer support and transparent pricing.,2,Positive
REV_00932,The dashboard plastics are decent neither too premium nor terribly cheap.,1,Neutral
REV_00955,Infotainment screen is responsive Apple CarPlay connects seamlessly and audio is crisp.,2,Positive
REV_01125,Terrible lag in the AMT gearbox jerky gear shifts and constant hesitation when overtaking.,0,Negative
REV_00660,Extremely harsh ride every road imperfection sends vibrations directly into the cabin spine.,0,Negative
REV_00464,Braking bite is acceptable pedal feel is progressive under normal city driving.,1,Neutral
REV_00187,Incredible electric acceleration instant torque and regenerative braking works flawlessly.,2,Positive
REV_00609,A/C cooling is ineffective takes over twenty minutes to chill cabin on sunny afternoons.,0,Negative
REV_00144,Repeated battery drainage issues breakdown on highway stranded with family zero roadside assist.,0,Negative
REV_00752,Fuel mileage is around 14 kmpl which is standard for a 1.2 liter petrol engine.,1,Neutral
REV_00982,The ride comfort and suspension absorption on potholes is truly best in class.,2,Positive
REV_00198,Disastrous mileage barely gives 8 kmpl in city traffic company claims are completely false.,0,Negative
REV_00884,Braking bite is acceptable pedal feel is progressive under normal city driving.,1,Neutral
REV_00280,Dealership delivered car on time with flawless customer support and transparent pricing.,2,Positive
REV_00294,Shocking rattling noises from dashboard within two months and service center was unhelpful.,0,Negative
REV_01089,Shocking rattling noises from dashboard within two months and service center was unhelpful.,0,Negative
REV_00401,Infotainment has basic features bluetooth works fine but screen brightness is average.,1,Neutral
REV_00123,Shocking rattling noises from dashboard within two months and service center was unhelpful.,0,Negative
REV_00203,Cabin acoustics are okay slight wind noise above 90 kmh but manageable with music.,1,Neutral
REV_00836,Servicing cost was as quoted in the user manual no surprise charges but nothing special.,1,Neutral
REV_00247,Outstanding fuel economy and exceptionally smooth automatic transmission on highway.,2,Positive
REV_01140,Repeated battery drainage issues breakdown on highway stranded with family zero roadside assist.,0,Negative
REV_00385,Dealership delivered car on time with flawless customer support and transparent pricing.,2,Positive
REV_00855,A/C cooling is ineffective takes over twenty minutes to chill cabin on sunny afternoons.,0,Negative
REV_00220,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00642,A/C cooling is ineffective takes over twenty minutes to chill cabin on sunny afternoons.,0,Negative
REV_00002,Suspension is slightly stiff over bumps but handles straight highway roads decently.,1,Neutral
REV_00113,Infotainment has basic features bluetooth works fine but screen brightness is average.,1,Neutral
REV_00699,Touchscreen freezes repeatedly reverse camera fails to display and Bluetooth disconnects.,0,Negative
REV_00952,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_01079,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_00442,The ride comfort and suspension absorption on potholes is truly best in class.,2,Positive
REV_00664,Incredible electric acceleration instant torque and regenerative braking works flawlessly.,2,Positive
REV_01197,A/C cooling is ineffective takes over twenty minutes to chill cabin on sunny afternoons.,0,Negative
REV_00318,Poor fit and finish uneven panel gaps water ingress in tail lamp during monsoon rain.,0,Negative
REV_00649,Spacious cabin excellent legroom and the ventilated leather seats are fantastic.,2,Positive
REV_00710,Suspension is slightly stiff over bumps but handles straight highway roads decently.,1,Neutral
REV_00973,Spacious cabin excellent legroom and the ventilated leather seats are fantastic.,2,Positive
REV_00628,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_00633,Steering feels dead vague centering and excessive body roll when cornering at speed.,0,Negative
REV_01172,Decent boot space for weekend luggage though three adults in the rear is a bit tight.,1,Neutral
REV_01107,Terrible lag in the AMT gearbox jerky gear shifts and constant hesitation when overtaking.,0,Negative
REV_00796,Dealership delivered car on time with flawless customer support and transparent pricing.,2,Positive
REV_00646,Incredible electric acceleration instant torque and regenerative braking works flawlessly.,2,Positive
REV_01013,Servicing cost was as quoted in the user manual no surprise charges but nothing special.,1,Neutral
REV_00557,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_00682,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00578,The dashboard plastics are decent neither too premium nor terribly cheap.,1,Neutral
REV_00525,Repeated battery drainage issues breakdown on highway stranded with family zero roadside assist.,0,Negative
REV_01060,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00541,Spacious cabin excellent legroom and the ventilated leather seats are fantastic.,2,Positive
REV_00749,The dashboard plastics are decent neither too premium nor terribly cheap.,1,Neutral
REV_01110,Touchscreen freezes repeatedly reverse camera fails to display and Bluetooth disconnects.,0,Negative
REV_00485,Braking bite is acceptable pedal feel is progressive under normal city driving.,1,Neutral
REV_00096,Worst customer service experience dealership kept car for five days without diagnosing error.,0,Negative
REV_01021,Incredible electric acceleration instant torque and regenerative braking works flawlessly.,2,Positive
REV_00564,A/C cooling is ineffective takes over twenty minutes to chill cabin on sunny afternoons.,0,Negative
REV_00743,Cabin acoustics are okay slight wind noise above 90 kmh but manageable with music.,1,Neutral
REV_00864,Shocking rattling noises from dashboard within two months and service center was unhelpful.,0,Negative
REV_00892,Infotainment screen is responsive Apple CarPlay connects seamlessly and audio is crisp.,2,Positive
REV_01039,Incredible electric acceleration instant torque and regenerative braking works flawlessly.,2,Positive
REV_00207,Disastrous mileage barely gives 8 kmpl in city traffic company claims are completely false.,0,Negative
REV_00393,Terrible lag in the AMT gearbox jerky gear shifts and constant hesitation when overtaking.,0,Negative
REV_00795,Steering feels dead vague centering and excessive body roll when cornering at speed.,0,Negative
REV_00871,Infotainment screen is responsive Apple CarPlay connects seamlessly and audio is crisp.,2,Positive
REV_00398,Servicing cost was as quoted in the user manual no surprise charges but nothing special.,1,Neutral
REV_00767,Cabin acoustics are okay slight wind noise above 90 kmh but manageable with music.,1,Neutral
REV_01100,Decent boot space for weekend luggage though three adults in the rear is a bit tight.,1,Neutral
REV_01029,Repeated battery drainage issues breakdown on highway stranded with family zero roadside assist.,0,Negative
REV_00643,Outstanding fuel economy and exceptionally smooth automatic transmission on highway.,2,Positive
REV_00613,Super quiet cabin NVH insulation is refined and highway mileage exceeded expectations.,2,Positive
REV_00961,Best car in the compact SUV segment superb ground clearance and commanding road presence.,2,Positive
REV_00726,Disastrous mileage barely gives 8 kmpl in city traffic company claims are completely false.,0,Negative
REV_00684,Worst customer service experience dealership kept car for five days without diagnosing error.,0,Negative
REV_00099,Steering feels dead vague centering and excessive body roll when cornering at speed.,0,Negative
REV_00805,Best car in the compact SUV segment superb ground clearance and commanding road presence.,2,Positive
REV_00407,The dashboard plastics are decent neither too premium nor terribly cheap.,1,Neutral
REV_00503,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_01072,Outstanding fuel economy and exceptionally smooth automatic transmission on highway.,2,Positive
REV_01057,Infotainment screen is responsive Apple CarPlay connects seamlessly and audio is crisp.,2,Positive
REV_00930,Repeated battery drainage issues breakdown on highway stranded with family zero roadside assist.,0,Negative
REV_00780,Worst customer service experience dealership kept car for five days without diagnosing error.,0,Negative
REV_00201,A/C cooling is ineffective takes over twenty minutes to chill cabin on sunny afternoons.,0,Negative
REV_00135,Touchscreen freezes repeatedly reverse camera fails to display and Bluetooth disconnects.,0,Negative
REV_01052,The dashboard plastics are decent neither too premium nor terribly cheap.,1,Neutral
REV_00041,Cabin acoustics are okay slight wind noise above 90 kmh but manageable with music.,1,Neutral
REV_01018,Dealership delivered car on time with flawless customer support and transparent pricing.,2,Positive
REV_00231,Disastrous mileage barely gives 8 kmpl in city traffic company claims are completely false.,0,Negative
REV_00379,Super quiet cabin NVH insulation is refined and highway mileage exceeded expectations.,2,Positive
REV_00289,Outstanding fuel economy and exceptionally smooth automatic transmission on highway.,2,Positive
REV_00419,Infotainment has basic features bluetooth works fine but screen brightness is average.,1,Neutral
REV_00392,Infotainment has basic features bluetooth works fine but screen brightness is average.,1,Neutral
REV_00593,The dashboard plastics are decent neither too premium nor terribly cheap.,1,Neutral
REV_01087,The ride comfort and suspension absorption on potholes is truly best in class.,2,Positive
REV_00648,Steering feels dead vague centering and excessive body roll when cornering at speed.,0,Negative
REV_00521,Suspension is slightly stiff over bumps but handles straight highway roads decently.,1,Neutral
REV_00065,Fuel mileage is around 14 kmpl which is standard for a 1.2 liter petrol engine.,1,Neutral
REV_00015,A/C cooling is ineffective takes over twenty minutes to chill cabin on sunny afternoons.,0,Negative
REV_01065,Touchscreen freezes repeatedly reverse camera fails to display and Bluetooth disconnects.,0,Negative
REV_00493,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00380,The dashboard plastics are decent neither too premium nor terribly cheap.,1,Neutral
REV_00188,Styling is conventional blend in with traffic neither striking nor ugly.,1,Neutral
REV_00764,Cabin acoustics are okay slight wind noise above 90 kmh but manageable with music.,1,Neutral
REV_00217,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00792,A/C cooling is ineffective takes over twenty minutes to chill cabin on sunny afternoons.,0,Negative
REV_01077,Terrible lag in the AMT gearbox jerky gear shifts and constant hesitation when overtaking.,0,Negative
REV_00879,Disastrous mileage barely gives 8 kmpl in city traffic company claims are completely false.,0,Negative
REV_00338,Cabin acoustics are okay slight wind noise above 90 kmh but manageable with music.,1,Neutral
REV_00720,Disastrous mileage barely gives 8 kmpl in city traffic company claims are completely false.,0,Negative
REV_00296,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_01017,A/C cooling is ineffective takes over twenty minutes to chill cabin on sunny afternoons.,0,Negative
REV_00456,Worst customer service experience dealership kept car for five days without diagnosing error.,0,Negative
REV_00816,Touchscreen freezes repeatedly reverse camera fails to display and Bluetooth disconnects.,0,Negative
REV_00270,Extremely harsh ride every road imperfection sends vibrations directly into the cabin spine.,0,Negative
REV_00996,Worst customer service experience dealership kept car for five days without diagnosing error.,0,Negative
REV_00202,Outstanding fuel economy and exceptionally smooth automatic transmission on highway.,2,Positive
REV_00162,Poor fit and finish uneven panel gaps water ingress in tail lamp during monsoon rain.,0,Negative
REV_00730,Spacious cabin excellent legroom and the ventilated leather seats are fantastic.,2,Positive
REV_00402,Terrible lag in the AMT gearbox jerky gear shifts and constant hesitation when overtaking.,0,Negative
REV_00703,The ride comfort and suspension absorption on potholes is truly best in class.,2,Positive
REV_01130,Braking bite is acceptable pedal feel is progressive under normal city driving.,1,Neutral
REV_00566,Styling is conventional blend in with traffic neither striking nor ugly.,1,Neutral
REV_01022,Styling is conventional blend in with traffic neither striking nor ugly.,1,Neutral
REV_01026,Steering feels dead vague centering and excessive body roll when cornering at speed.,0,Negative
REV_01105,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_00206,Suspension is slightly stiff over bumps but handles straight highway roads decently.,1,Neutral
REV_00035,Decent boot space for weekend luggage though three adults in the rear is a bit tight.,1,Neutral
REV_00776,The dashboard plastics are decent neither too premium nor terribly cheap.,1,Neutral
REV_00509,Suspension is slightly stiff over bumps but handles straight highway roads decently.,1,Neutral
REV_01184,Servicing cost was as quoted in the user manual no surprise charges but nothing special.,1,Neutral
REV_00092,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_00898,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00565,Dealership delivered car on time with flawless customer support and transparent pricing.,2,Positive
REV_00777,Disastrous mileage barely gives 8 kmpl in city traffic company claims are completely false.,0,Negative
REV_00242,The dashboard plastics are decent neither too premium nor terribly cheap.,1,Neutral
REV_00014,The dashboard plastics are decent neither too premium nor terribly cheap.,1,Neutral
REV_00316,Super quiet cabin NVH insulation is refined and highway mileage exceeded expectations.,2,Positive
REV_00601,Incredible electric acceleration instant torque and regenerative braking works flawlessly.,2,Positive
REV_00388,Super quiet cabin NVH insulation is refined and highway mileage exceeded expectations.,2,Positive
REV_00167,Styling is conventional blend in with traffic neither striking nor ugly.,1,Neutral
REV_00841,Dealership delivered car on time with flawless customer support and transparent pricing.,2,Positive
REV_00021,Extremely harsh ride every road imperfection sends vibrations directly into the cabin spine.,0,Negative
REV_00647,Styling is conventional blend in with traffic neither striking nor ugly.,1,Neutral
REV_01155,Repeated battery drainage issues breakdown on highway stranded with family zero roadside assist.,0,Negative
REV_00832,Outstanding fuel economy and exceptionally smooth automatic transmission on highway.,2,Positive
REV_00563,The dashboard plastics are decent neither too premium nor terribly cheap.,1,Neutral
REV_01171,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00687,A/C cooling is ineffective takes over twenty minutes to chill cabin on sunny afternoons.,0,Negative
REV_00958,Dealership delivered car on time with flawless customer support and transparent pricing.,2,Positive
REV_00190,Dealership delivered car on time with flawless customer support and transparent pricing.,2,Positive
REV_00976,Cruising at triple digits is effortless stability is rock solid and steering is precise.,2,Positive
REV_00700,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_00511,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_01083,Shocking rattling noises from dashboard within two months and service center was unhelpful.,0,Negative
REV_00475,The ride comfort and suspension absorption on potholes is truly best in class.,2,Positive
REV_00857,Braking bite is acceptable pedal feel is progressive under normal city driving.,1,Neutral
REV_00748,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_00253,Spacious cabin excellent legroom and the ventilated leather seats are fantastic.,2,Positive
REV_00022,Outstanding fuel economy and exceptionally smooth automatic transmission on highway.,2,Positive
REV_00460,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_00277,Outstanding fuel economy and exceptionally smooth automatic transmission on highway.,2,Positive
REV_00956,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_00386,Styling is conventional blend in with traffic neither striking nor ugly.,1,Neutral
REV_00806,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_00344,Suspension is slightly stiff over bumps but handles straight highway roads decently.,1,Neutral
REV_00770,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_00131,Suspension is slightly stiff over bumps but handles straight highway roads decently.,1,Neutral
REV_00872,Average vehicle performance adequate for daily office commute but lacks highway punch.,1,Neutral
REV_01124,The dashboard plastics are decent neither too premium nor terribly cheap.,1,Neutral
REV_00088,Outstanding fuel economy and exceptionally smooth automatic transmission on highway.,2,Positive
REV_00331,Spacious cabin excellent legroom and the ventilated leather seats are fantastic.,2,Positive
REV_00467,Styling is conventional blend in with traffic neither striking nor ugly.,1,Neutral
REV_00122,Styling is conventional blend in with traffic neither striking nor ugly.,1,Neutral
REV_01045,Super quiet cabin NVH insulation is refined and highway mileage exceeded expectations.,2,Positive
REV_01096,Tata build quality feels sturdy solid and the 5 star crash safety gives peace of mind.,2,Positive
REV_01131,Disastrous mileage barely gives 8 kmpl in city traffic company claims are completely false.,0,Negative
REV_00861,Touchscreen freezes repeatedly reverse camera fails to display and Bluetooth disconnects.,0,Negative
REV_01127,Fuel mileage is around 14 kmpl which is standard for a 1.2 liter petrol engine.,1,Neutral
